NEPW56937,270.47253,66.44579,0.4772,3,4
NEPW56938,270.47263,67.42329,0.4774,3,4
NEPW56939,270.47263,66.1818,0.7603,7,6
NEPW5694,267.44421,66.27118,0.1302,1,0
NEPW56940,270.47266,66.09045,0.6991,5,6
NEPW56941,270.47284,66.62481,0.5472,5,4
NEPW56942,270.47287,67.02865,0.02,-1,0
NEPW56943,270.47293,67.14762,1.1451,11,10
NEPW56944,270.47296,65.75882,0,-1,-2
NEPW56945,270.47296,65.79852,0.1072,1,0
NEPW56946,270.47299,65.67864,0.4987,3,4
NEPW56947,270.47299,67.048,1.1746,11,10
NEPW56948,270.47302,66.07976,0.02,-1,0
NEPW56949,270.47305,65.43831,0.02,-1,0
NEPW5695,267.44424,65.70867,0,-1,-2
NEPW56952,270.47333,67.72967,1.0855,9,10
NEPW56954,270.47348,66.28596,0.7539,7,6
NEPW56956,270.47357,65.82554,0.5041,5,4
NEPW56957,270.4736,67.71555,1.0411,9,10
NEPW56958,270.47366,66.0315,0.9778,9,8
NEPW56959,270.47366,65.30565,0.6492,5,6
NEPW56960,270.47375,67.304,0.2496,1,2
NEPW56962,270.474,65.24122,0.8515,7,8
NEPW56964,270.474,66.73869,1.7314,17,16
NEPW56965,270.47412,67.4968,0.292,1,2
NEPW56966,270.47415,66.73902,0.8148,7,8
NEPW56967,270.47421,67.02054,0.0275,-1,0
NEPW56968,270.47424,65.87736,0.3995,3,2
NEPW56969,270.47427,67.24421,0,-1,-2
NEPW5697,267.44434,66.14459,0.4043,3,4
NEPW56970,270.47427,66.47162,0.02,-1,0
NEPW56972,270.47437,66.07082,0.0603,-1,0
NEPW56973,270.4744,65.96149,1.0453,9,10
NEPW56974,270.47443,67.61583,0.652,5,6
NEPW56976,270.47449,66.03517,0.2743,1,2
NEPW56977,270.47458,65.2668,1.5653,15,14
NEPW56978,270.47461,66.77858,0.2715,1,2
NEPW56979,270.47479,66.22814,0.3571,3,2
NEPW5698,267.4444,66.08517,0,-1,-2
NEPW56980,270.47482,66.15591,1.0207,9,10
NEPW56981,270.47485,66.32306,0.9782,9,8
NEPW56982,270.47485,67.69424,0.5314,5,4
NEPW56983,270.47488,67.38083,0.0656,-1,0
NEPW56984,270.47504,65.32414,0,-1,-2
NEPW56985,270.47504,65.82882,0.02,-1,0
NEPW56986,270.47504,66.46651,0.5076,5,4
NEPW56987,270.47507,66.49647,0.5668,5,4
NEPW56989,270.47516,67.26825,0.0846,-1,0
NEPW5699,267.44446,65.79511,0.473,3,4
NEPW56990,270.47519,67.36874,1.489,13,14
NEPW56991,270.47525,67.39697,0.668,5,6
NEPW56992,270.47534,65.88692,0.8557,7,8
NEPW56994,270.47546,65.29512,0.1445,1,0
NEPW56995,270.47552,66.31109,0.4999,3,4
NEPW56996,270.47565,67.28754,0.3524,3,2
NEPW56997,270.47574,67.57611,0.4842,3,4
NEPW56998,270.47577,67.55907,0.4428,3,4
NEPW56999,270.47577,66.22169,0.02,-1,0
NEPW57,266.64175,66.59119,0,-1,-2
NEPW5700,267.44464,66.31665,0.5884,5,4
NEPW57000,270.47583,66.85095,0.2398,1,2
NEPW57001,270.47595,65.33279,0.2501,1,2
NEPW57002,270.47598,67.5201,0.0313,-1,0
NEPW57003,270.47601,67.26367,0.1826,1,0
NEPW57004,270.47601,67.23282,0,-1,-2
NEPW57005,270.47601,65.98756,0.2638,1,2
NEPW57006,270.47601,66.53371,0.02,-1,0
NEPW57007,270.47604,65.62553,0.7824,7,6
NEPW57008,270.47604,66.28885,0.7267,7,6
NEPW57009,270.47626,67.45933,1.5991,15,14
NEPW5701,267.44473,66.54636,1.1644,11,10
NEPW57010,270.47632,67.65793,0.3864,3,2
NEPW57011,270.47635,66.78962,0.9667,9,8
NEPW57012,270.47678,67.73663,0.02,-1,0
NEPW57013,270.47678,65.73757,0.1539,1,0
NEPW57014,270.4768,66.14116,0.7262,7,6
NEPW57015,270.47681,66.97834,1.2197,11,12
NEPW57016,270.47684,66.84656,0.4956,3,4
NEPW57017,270.47687,66.83125,0.267,1,2
NEPW57018,270.47687,66.34146,0.02,-1,0
NEPW57019,270.4769,65.78201,0.85,7,8
NEPW5702,267.44482,65.88221,0.7556,7,6
NEPW57020,270.4769,65.7821,0.5162,5,4
NEPW57021,270.47693,66.02364,0,-1,-2
NEPW57022,270.47693,65.56719,0.0926,-1,0
NEPW57023,270.47696,67.42562,0.6009,5,6
NEPW57024,270.47702,65.69411,0.02,-1,0
NEPW57025,270.47705,66.75325,0,-1,-2
NEPW57026,270.47705,67.64651,0.4075,3,4
NEPW57027,270.47705,65.34229,0.793,7,6
NEPW57028,270.47705,65.82083,1.0387,9,10
NEPW57029,270.47708,66.14095,0.6291,5,6
NEPW5703,267.44498,67.04424,0.4268,3,4
NEPW57030,270.4772,65.2928,0.8347,7,8
NEPW57031,270.47726,67.00978,0.979,9,8
NEPW57032,270.47733,67.66196,0.55,5,4
NEPW57033,270.47751,67.04453,0.1106,1,0
NEPW57034,270.47766,66.4483,1.1476,11,10
NEPW57035,270.47784,65.47736,0.4417,3,4
NEPW57036,270.47791,67.14928,1.247,11,12
NEPW57037,270.47791,67.1842,0.02,-1,0
NEPW57038,270.47794,67.20496,0.6593,5,6
NEPW5704,267.44504,66.94581,1.6354,15,16
NEPW57040,270.47803,67.43168,0.5317,5,4
NEPW57041,270.47806,65.35687,0.4082,3,4
NEPW57043,270.47809,65.23476,0.2423,1,2
NEPW57044,270.47812,67.27,0.02,-1,0
NEPW57045,270.47821,65.91801,0.4672,3,4
NEPW57046,270.47824,65.50964,0.6363,5,6
NEPW57047,270.47842,67.72199,1.6318,15,16
NEPW57048,270.47849,65.78384,0.076,-1,0
NEPW57049,270.47861,65.80906,0,-1,-2
NEPW5705,267.44507,66.97744,0.2648,1,2
NEPW57050,270.47867,65.71522,0.02,-1,0
NEPW57051,270.4787,65.65797,1.3858,13,12
NEPW57052,270.47876,67.50729,0.2785,1,2
NEPW57053,270.47876,66.31544,1.0946,9,10
NEPW57054,270.47888,66.01167,0.6382,5,6
NEPW57055,270.47888,66.80162,0.115,1,0
NEPW57056,270.47894,67.6117,0.5984,5,4
NEPW57057,270.47897,66.07481,1.1654,11,10
NEPW57058,270.479,65.44476,1.0085,9,10
NEPW57059,270.47903,65.48775,0.5099,5,4
NEPW5706,267.44507,66.52148,1.3683,13,12
NEPW57060,270.47919,67.52522,0.355,3,2
NEPW57061,270.47919,66.97189,0.5373,5,4
NEPW57062,270.47925,65.44858,0.3613,3,2
NEPW57063,270.47931,65.67401,0.1675,1,0
NEPW57065,270.47946,66.81446,0,-1,-2
NEPW57066,270.4795,65.92912,0.5642,5,4
NEPW57067,270.47955,66.73525,0.8175,7,8
NEPW57069,270.47971,67.61755,0.02,-1,0
NEPW5707,267.44513,65.84111,1.581,15,14
NEPW57070,270.47974,65.92939,0.5751,5,4
NEPW57071,270.4798,65.4395,1.7778,17,16
NEPW57072,270.4798,65.29773,1.2367,11,12
NEPW57073,270.47983,65.99636,0.4912,3,4
NEPW57074,270.47992,66.39323,0.9066,9,8
NEPW57075,270.47995,67.11566,1.1127,11,10
NEPW57076,270.47998,66.0417,0.02,-1,0
NEPW57077,270.48,65.58026,0,-1,-2
NEPW57078,270.48001,67.56973,0,-1,-2
NEPW57079,270.48013,66.17364,0.6582,5,6
NEPW5708,267.44516,66.26752,0.494,3,4
NEPW57080,270.48019,66.42948,0.4025,3,4
NEPW57081,270.48022,66.284,1.6669,15,16
NEPW57082,270.48026,67.43787,0.6959,5,6
NEPW57084,270.48029,66.29581,1.2173,11,12
NEPW57086,270.48032,65.28113,0.0553,-1,0
NEPW57087,270.48053,67.17159,0.0243,-1,0
NEPW57088,270.48077,65.94257,0,-1,-2
NEPW57089,270.48083,67.48815,0.2326,1,2
NEPW5709,267.44519,66.80389,0.7027,7,6
NEPW57090,270.48087,65.2403,0,-1,-2
NEPW57091,270.4809,65.74191,0.7659,7,6
NEPW57094,270.48102,65.84752,0.3577,3,2
NEPW57095,270.48108,67.59365,0,-1,-2
NEPW57096,270.48111,67.31905,1.2274,11,12
NEPW57097,270.48114,65.71201,0.2873,1,2
NEPW57098,270.4812,67.54598,0.5998,5,4
NEPW57099,270.48123,67.21477,0.02,-1,0
NEPW571,266.83563,66.52105,0.1348,1,0
NEPW5710,267.4453,66.0819,1.6197,15,16
NEPW57100,270.48132,67.03131,1.0818,9,10
NEPW57101,270.48135,65.29707,1.0269,9,10
NEPW57102,270.48138,65.27874,0.9473,9,8
NEPW57103,270.48145,65.97721,0.02,-1,0
NEPW57105,270.48151,67.14486,0.5375,5,4
NEPW57106,270.48154,66.77597,0,-1,-2
NEPW57107,270.48157,65.94101,0.02,-1,0
NEPW57108,270.4816,66.46567,0.6752,5,6
NEPW57109,270.4816,66.49216,1.0056,9,10
NEPW5711,267.4454,66.65144,0.2983,1,2
NEPW57110,270.4816,67.67523,0.3132,3,2
NEPW57111,270.48163,65.25196,0.7394,7,6
NEPW57112,270.48166,65.83958,0.7044,7,6
NEPW57113,270.48169,66.79684,0.268,1,2
NEPW57114,270.4817,65.56657,0.8599,7,8
NEPW57115,270.48172,67.10492,0.02,-1,0
NEPW57116,270.48178,66.53198,0.5146,5,4
NEPW57117,270.48178,66.04874,0.4033,3,4
NEPW57118,270.48178,65.37029,1.3959,13,12
NEPW57119,270.48184,66.78149,0.0948,-1,0
NEPW57120,270.48199,65.74173,0.7762,7,6
NEPW57121,270.482,67.18896,1.9354,19,18
NEPW57123,270.482,67.12248,0.9755,9,8
NEPW57124,270.48203,66.98376,0.5209,5,4
NEPW57125,270.48212,67.66743,0.7708,7,6
NEPW57126,270.48218,65.73378,0,-1,-2
NEPW57127,270.48227,67.20959,0,-1,-2
NEPW57128,270.4823,66.81237,0.2097,1,2
NEPW57129,270.4823,65.59596,0,-1,-2
NEPW5713,267.44556,66.47072,0.3998,3,2
NEPW57130,270.4823,67.70146,0.9536,9,8
NEPW57131,270.48245,66.46317,0.3841,3,2
NEPW57132,270.48257,65.85874,0.4996,3,4
NEPW57133,270.48264,66.17943,0.7021,7,6
NEPW57134,270.48264,65.52086,0.02,-1,0
NEPW57137,270.4827,67.09543,1.0914,9,10
NEPW57138,270.48273,67.34414,1.3183,13,12
NEPW57139,270.48282,67.1577,0.5777,5,4
NEPW5714,267.44568,66.80217,0.1871,1,0
NEPW57140,270.48285,65.41278,0.3808,3,2
NEPW57141,270.48294,65.4938,0.3184,3,2
NEPW57142,270.48306,66.68153,0.5462,5,4
NEPW57143,270.48315,66.78735,0.5625,5,4
NEPW57144,270.48331,67.24413,0.5835,5,4
NEPW57145,270.48331,65.65276,1.0052,9,10
NEPW57146,270.48337,65.61386,0,-1,-2
NEPW57147,270.48337,67.09544,0.9561,9,8
NEPW57148,270.48355,66.65426,0.3027,3,2
NEPW57149,270.48355,67.33868,0.7711,7,6
NEPW5715,267.44577,66.97009,0.1834,1,0
NEPW57150,270.48358,65.24173,0,-1,-2
NEPW57151,270.48358,67.07594,0.1661,1,0
NEPW57153,270.48373,66.26439,0.2595,1,2
NEPW57154,270.4838,66.66345,0.2988,1,2
NEPW57155,270.48389,66.48792,0.3958,3,2
NEPW57156,270.48392,65.89248,0.3353,3,2
NEPW57157,270.48395,66.83747,0.2977,1,2
NEPW57158,270.48401,66.94878,1.2632,11,12
NEPW57159,270.48407,65.77436,0.2764,1,2
NEPW5716,267.44583,66.7965,0.3212,3,2
NEPW57160,270.4841,65.51304,0.3994,3,2
NEPW57161,270.48419,65.42261,0.4226,3,4
NEPW57162,270.48428,66.16733,1.0405,9,10
NEPW57163,270.4845,65.39991,0.6039,5,6
NEPW57166,270.48453,66.9927,0.2198,1,2
NEPW57168,270.48465,67.60923,0.3009,3,2
NEPW57169,270.48465,66.64404,0.2859,1,2
NEPW5717,267.44604,65.93155,0.1141,1,0
NEPW57170,270.48468,66.94463,1.2902,11,12
NEPW57171,270.48471,67.00085,1.2376,11,12
NEPW57172,270.4848,66.35416,0.3983,3,2
NEPW57173,270.48486,65.91333,0.0878,-1,0
NEPW57175,270.48489,67.30495,0.9228,9,8
NEPW57176,270.48489,66.77099,0.9756,9,8
NEPW57177,270.48492,66.10386,0.02,-1,0
NEPW57178,270.48499,67.73019,0.1899,1,0
NEPW57179,270.48502,66.96861,0.4522,3,4
NEPW5718,267.44604,65.79162,1.5513,15,14
NEPW57180,270.48505,67.61621,0.5462,5,4
NEPW57181,270.48511,67.55173,0.4519,3,4
NEPW57182,270.48514,66.64814,0.5545,5,4
NEPW57183,270.48517,66.718,0,-1,-2
NEPW57184,270.48526,66.57875,0.6926,5,6
NEPW57185,270.48526,67.27647,0.7028,7,6
NEPW57187,270.48529,67.01987,0.7332,7,6
NEPW57189,270.48535,66.72165,0.5983,5,4
NEPW5719,267.44623,66.94098,0.02,-1,0
NEPW57190,270.48547,66.68992,0.5415,5,4
NEPW57191,270.48553,65.97081,0.02,-1,0
NEPW57192,270.48557,67.3875,0.0531,-1,0
NEPW57193,270.48557,65.60695,0.5162,5,4
NEPW57194,270.4856,66.94218,0,-1,-2
NEPW57195,270.48575,65.8759,1.0635,9,10
NEPW57196,270.48575,66.23474,1.4972,13,14
NEPW57197,270.4858,65.21129,1.6874,15,16
NEPW57198,270.48584,65.63734,1.0171,9,10
NEPW57199,270.48587,65.69506,0.1436,1,0
NEPW572,266.83578,66.56588,1.7022,17,16
NEPW5720,267.44623,66.86478,1.5316,15,14
NEPW57200,270.48587,65.9306,1.1959,11,10
NEPW57201,270.48593,67.4882,0.2456,1,2
NEPW57202,270.48593,65.36018,0.4467,3,4
NEPW57203,270.48596,66.09788,0.02,-1,0
NEPW57204,270.48599,65.91862,0.4322,3,4
NEPW57205,270.48605,66.80865,0.1603,1,0
NEPW57206,270.48605,67.20555,0.201,1,2
NEPW57208,270.48608,67.09715,0,-1,-2
NEPW57209,270.48621,66.9516,0,-1,-2
NEPW5721,267.44626,66.85937,0.3199,3,2
NEPW57210,270.48627,65.8564,0.1747,1,0
NEPW57211,270.48633,67.6049,0,-1,-2
NEPW57212,270.48636,67.29688,1.55,15,14
NEPW57213,270.48636,66.19154,0.578,5,4
NEPW57214,270.48648,65.29597,1.0028,9,10
NEPW57216,270.48654,67.53976,0.02,-1,0
NEPW57217,270.48657,65.3048,0.02,-1,0
NEPW57219,270.48676,66.97569,1.1917,11,10
NEPW5722,267.44672,66.61923,0.02,-1,0
NEPW57220,270.48676,66.76724,1.4467,13,14
NEPW57221,270.48685,67.39475,0.4677,3,4
NEPW57222,270.48694,67.2177,0.6734,5,6
NEPW57223,270.48697,65.95924,0.4292,3,4
NEPW57225,270.487,65.85371,0.8099,7,8
NEPW57226,270.48712,66.0429,0.0173,-1,0
NEPW57227,270.48715,67.48094,0,-1,-2
NEPW57228,270.48724,65.41012,0.7015,7,6
NEPW57229,270.48727,67.15134,0.1628,1,0
NEPW5723,267.4469,65.88861,0.9625,9,8
NEPW57230,270.4873,67.40752,1.3189,13,12
NEPW57231,270.4873,67.67194,0,-1,-2
NEPW57232,270.4873,66.38324,0.5525,5,4
NEPW57233,270.48734,66.60024,0.0252,-1,0
NEPW57234,270.48734,66.15064,1.6949,15,16
NEPW57235,270.48734,67.43604,0.74,7,6
NEPW57236,270.48737,66.74426,0.1596,1,0
NEPW57237,270.4874,67.12811,0.7226,7,6
NEPW57238,270.48755,65.48211,0.5046,5,4
NEPW57239,270.48758,66.10852,0.084,-1,0
NEPW5724,267.447,67.03072,0,-1,-2
NEPW57240,270.48758,65.34079,0.5262,5,4
NEPW57241,270.48758,67.3719,0.959,9,8
NEPW57242,270.48764,66.48018,0.4098,3,4
NEPW57243,270.48764,65.4397,0.02,-1,0
NEPW57244,270.4877,66.363,1.3603,13,12
NEPW57246,270.48776,65.46183,0.3466,3,2
NEPW57247,270.48779,66.15723,0.3847,3,2
NEPW57248,270.48779,65.69609,0.6707,5,6
NEPW57249,270.48785,65.93481,0.6521,5,6
NEPW5725,267.4471,65.79082,1.0363,9,10
NEPW57251,270.48804,65.26271,1.2801,11,12
NEPW57252,270.4881,65.67146,0,-1,-2
NEPW57253,270.48819,65.98318,1.0247,9,10
NEPW57254,270.48825,65.23421,0.6118,5,6
NEPW57255,270.48831,67.10258,1.3392,13,12
NEPW57256,270.48837,67.26751,0.1082,1,0
NEPW57257,270.48846,67.58894,0,-1,-2
NEPW57258,270.48846,67.35675,0,-1,-2
NEPW57259,270.48846,67.05919,0.6156,5,6
NEPW5726,267.44724,65.95502,0.8049,7,8
NEPW57260,270.48849,65.9462,0.0388,-1,0
NEPW57261,270.48853,66.17268,0.5048,5,4
NEPW57262,270.48853,66.24503,0.8266,7,8
NEPW57263,270.48856,65.39002,1.6363,15,16
NEPW57264,270.48862,65.41239,0.3848,3,2
NEPW57265,270.48865,66.70467,0.421,3,4
NEPW57266,270.48868,67.64572,1.7653,17,16
NEPW57267,270.48871,66.68327,0,-1,-2
NEPW57268,270.48874,66.69902,0.7089,7,6
NEPW5727,267.44724,67.11805,0.1685,1,0
NEPW57271,270.48889,66.08081,0.1837,1,0
NEPW57272,270.48892,65.30053,0.5715,5,4
NEPW57273,270.48892,66.82964,0.714,7,6
NEPW57274,270.48895,66.47227,0,-1,-2
NEPW57275,270.48895,65.90813,0.8838,7,8
NEPW57276,270.489,65.26276,0.9406,9,8
NEPW57277,270.48904,67.48518,0.2297,1,2
NEPW57278,270.48907,67.57516,1.0186,9,10
NEPW57279,270.48911,66.45834,0.02,-1,0
NEPW5728,267.44733,65.94223,0.1298,1,0
NEPW57280,270.48917,66.79427,0.8651,7,8
NEPW57281,270.48926,66.12601,0.4362,3,4
NEPW57282,270.48956,66.7914,0.02,-1,0
NEPW57283,270.48956,67.33115,0.5693,5,4
NEPW57284,270.48962,65.24578,0.5612,5,4
NEPW57285,270.48975,65.53986,0.02,-1,0
NEPW57286,270.48981,67.47173,0,-1,-2
NEPW57287,270.48984,65.75836,0.02,-1,0
NEPW57288,270.4899,66.84019,1.2149,11,12
NEPW57289,270.48993,65.48555,0.6069,5,6
NEPW5729,267.44739,66.20164,0.9881,9,8
NEPW57290,270.48993,67.44468,0.4228,3,4
NEPW57292,270.49014,67.50912,0,-1,-2
NEPW57293,270.49014,67.0132,0.1885,1,0
NEPW57294,270.49014,65.44385,0.3466,3,2
NEPW57295,270.49017,65.49359,0.1075,1,0
NEPW57296,270.49026,65.28061,0.3159,3,2
NEPW57297,270.49033,66.05735,0.4691,3,4
NEPW57298,270.49036,65.76659,0.3072,3,2
NEPW57299,270.49036,65.93301,0.4187,3,4
NEPW573,266.83612,66.54074,0.4746,3,4
NEPW5730,267.44745,66.4611,0.02,-1,0
NEPW57300,270.49039,66.98926,0.4779,3,4
NEPW57304,270.49069,66.98637,0.4933,3,4
NEPW57305,270.49069,65.93993,0.3105,3,2
NEPW57306,270.49088,67.42374,1.1436,11,10
NEPW57307,270.49091,66.68847,0.7263,7,6
NEPW57308,270.49091,67.25014,1.2134,11,12
NEPW57309,270.49097,66.46925,0.1637,1,0
NEPW5731,267.44748,66.73837,0.6152,5,6
NEPW57310,270.49127,65.41571,0.8369,7,8
NEPW57312,270.49136,65.70161,1.7553,17,16
NEPW57313,270.49142,67.41788,0.4126,3,4
NEPW57314,270.49142,66.46375,1.1154,11,10
NEPW57315,270.49149,65.50694,0.486,3,4
NEPW57316,270.49149,65.25534,0.7873,7,6
NEPW57317,270.49152,67.18994,0.3017,3,2
NEPW57318,270.49158,65.79159,0.5446,5,4
NEPW57319,270.49158,67.49688,0.3712,3,2
NEPW5732,267.44751,66.44303,0.3973,3,2
NEPW57320,270.49158,65.48354,0.0753,-1,0
NEPW57321,270.49161,65.45863,0.4279,3,4
NEPW57322,270.49167,66.43627,0,-1,-2
NEPW57323,270.49173,65.4325,0.7133,7,6
NEPW57324,270.49179,66.15259,0.3832,3,2
NEPW57325,270.49185,66.79687,0.3735,3,2
NEPW57326,270.49185,67.61325,0,-1,-2
NEPW57327,270.4919,65.61837,1.2486,11,12
NEPW57328,270.49203,67.05598,0.7816,7,6
NEPW57329,270.49207,66.69401,0.5816,5,4
NEPW57330,270.49216,67.46008,0.6575,5,6
NEPW57331,270.49231,65.42653,0.5908,5,4
NEPW57332,270.49237,66.30133,0.5289,5,4
NEPW57333,270.49246,66.43949,0.5818,5,4
NEPW57334,270.49246,65.95267,0.1687,1,0
NEPW57335,270.49255,65.32119,0.458,3,4
NEPW57336,270.49261,67.2297,0.118,1,0
NEPW57338,270.49277,66.76747,0.4657,3,4
NEPW57339,270.4928,65.22796,0.7349,7,6
NEPW5734,267.44754,66.01665,1.1334,11,10
NEPW57340,270.4928,67.41013,1.386,13,12
NEPW57341,270.49292,65.24129,0.1809,1,0
NEPW57342,270.49292,66.20573,0.4294,3,4
NEPW57343,270.49292,66.83367,1.2077,11,12
NEPW57345,270.493,66.63496,0.8033,7,8
NEPW57346,270.49301,66.33627,1.9468,19,18
NEPW57347,270.49304,67.54501,0.6891,5,6
NEPW57349,270.49313,67.01694,0,-1,-2
NEPW5735,267.44754,65.80155,0.4437,3,4
NEPW57350,270.49316,67.03767,0.4006,3,4
NEPW57352,270.49326,67.59608,0,-1,-2
NEPW57353,270.49329,65.66296,0,-1,-2
NEPW57354,270.49329,66.17839,0.8006,7,8
NEPW57355,270.49338,66.14014,0,-1,-2
NEPW57356,270.49338,66.25136,1.3448,13,12
NEPW57357,270.49341,66.47709,0.02,-1,0
NEPW57358,270.4935,66.29923,1.4245,13,14
NEPW57359,270.49356,66.01906,0,-1,-2
NEPW5736,267.44757,66.56937,0.9951,9,8
NEPW57360,270.49362,65.6232,0.859,7,8
NEPW57361,270.49365,66.75781,0.259,1,2
NEPW57362,270.49377,65.9716,0.6679,5,6
NEPW57363,270.4938,65.48788,0,-1,-2
NEPW57364,270.49387,67.25298,0,-1,-2
NEPW57366,270.494,65.42159,0.401,3,4
NEPW57367,270.49408,65.64615,0.4065,3,4
NEPW57368,270.49417,67.13052,0.5092,5,4
NEPW57369,270.4942,67.40977,0.7569,7,6
NEPW5737,267.44766,67.03431,0.1539,1,0
NEPW57370,270.4942,65.97163,0.7582,7,6
NEPW57371,270.49429,66.24026,0.5255,5,4
NEPW57372,270.49429,67.43829,0.4157,3,4
NEPW57373,270.49429,65.83241,1.4714,13,14
NEPW57374,270.49442,67.16003,0.2929,1,2
NEPW57375,270.49448,65.29078,0.2482,1,2
NEPW57376,270.49451,67.17123,1.3159,13,12
NEPW57377,270.49466,65.96188,0.8591,7,8
NEPW57378,270.49472,65.34271,0.4338,3,4
NEPW57379,270.49478,66.44661,0.0985,-1,0
NEPW5738,267.44769,66.59366,0.4093,3,4
NEPW57380,270.4949,66.57041,0.8157,7,8
NEPW57382,270.49515,66.03849,0.4199,3,4
NEPW57383,270.49518,67.49163,0.4785,3,4
NEPW57385,270.49524,67.1276,0.6334,5,6
NEPW57386,270.49527,66.0707,0.02,-1,0
NEPW57387,270.4953,67.67698,0.3754,3,2
NEPW57388,270.49536,65.90079,0.02,-1,0
NEPW5739,267.44778,67.05852,0.8353,7,8
NEPW57391,270.49564,65.47427,1.3378,13,12
NEPW57392,270.49567,66.43073,1.3307,13,12
NEPW57395,270.49579,65.54823,0.6572,5,6
NEPW57397,270.49582,67.00682,0.9057,9,8
NEPW57398,270.49582,67.55186,0.326,3,2
NEPW5740,267.44778,66.30712,0.02,-1,0
NEPW57400,270.49591,66.72951,1.2414,11,12
NEPW57401,270.49591,66.12902,0.02,-1,0
NEPW57403,270.49603,67.57647,0.1621,1,0
NEPW57405,270.49609,65.42123,0.4104,3,4
NEPW57406,270.49609,66.83698,0.3049,3,2
NEPW57407,270.49612,65.79511,0,-1,-2
NEPW57408,270.49615,67.13986,0.43,3,4
NEPW57409,270.49619,66.76133,1.1577,11,10
NEPW5741,267.44791,67.21059,0,-1,-2
NEPW57410,270.49631,67.62119,0.2635,1,2
NEPW57411,270.49634,67.1231,0.5514,5,4
NEPW57412,270.4964,65.44209,0.9683,9,8
NEPW57413,270.4964,65.62655,0.8624,7,8
NEPW57414,270.49643,65.50513,0.6728,5,6
NEPW57416,270.49686,66.0129,0.1688,1,0
NEPW57417,270.49689,65.43514,0.1404,1,0
NEPW57418,270.49692,67.51537,0.438,3,4
NEPW5742,267.44806,66.66653,0,-1,-2
NEPW57420,270.49716,65.89077,0.1169,1,0
NEPW57421,270.49716,67.52094,0.3928,3,2
NEPW57422,270.49725,65.28436,0.4125,3,4
NEPW57423,270.49725,65.97791,0.131,1,0
NEPW57424,270.49725,65.81225,0.02,-1,0
NEPW57425,270.49731,65.86902,0.4539,3,4
NEPW57426,270.49731,66.80027,0.6582,5,6
NEPW57427,270.49734,65.60971,0,-1,-2
NEPW57428,270.49734,65.567,0.9086,9,8
NEPW57429,270.49738,66.69142,0.3518,3,2
NEPW5743,267.44809,66.03965,0.5138,5,4
NEPW57431,270.49753,66.36134,1.0401,9,10
NEPW57432,270.49753,67.71323,0.3741,3,2
NEPW57433,270.49753,66.31987,1.1255,11,10
NEPW57434,270.49759,66.36961,0.6553,5,6
NEPW57435,270.49765,66.22987,0.6655,5,6
NEPW57436,270.49768,67.27902,0.02,-1,0
NEPW57437,270.49771,65.63364,0.7423,7,6
NEPW57439,270.49786,66.67521,0.0688,-1,0
NEPW5744,267.44809,67.10767,0.755,7,6
NEPW57441,270.49811,65.42959,0.7687,7,6
NEPW57442,270.49814,66.11294,0.3635,3,2
NEPW57443,270.49814,66.67063,0.5226,5,4
NEPW57444,270.49817,67.64874,0.5022,5,4
NEPW57445,270.49817,67.33589,1.1107,11,10
NEPW57446,270.49826,65.41178,0.6737,5,6
NEPW57447,270.49841,67.69646,0.5282,5,4
NEPW57449,270.49869,67.01203,0.4587,3,4
NEPW5745,267.44809,67.16096,0.183,1,0
NEPW57451,270.4987,67.35378,0.2803,1,2
NEPW57452,270.49875,67.13169,0.4452,3,4
NEPW57453,270.49875,66.57563,1.2684,11,12
NEPW57454,270.49878,67.19717,0.1472,1,0
NEPW57455,270.49884,65.40705,0.3565,3,2
NEPW57456,270.49887,66.19168,0.2749,1,2
NEPW57457,270.4989,66.1869,0.02,-1,0
NEPW57458,270.4989,66.69554,0.4126,3,4
NEPW57459,270.49899,65.65279,0.02,-1,0
NEPW5746,267.44839,66.0464,1.2322,11,12
NEPW57460,270.49905,65.73802,0.6971,5,6
NEPW57461,270.49908,65.50076,0.3011,3,2
NEPW57462,270.49908,65.77776,0.7397,7,6
NEPW57463,270.49908,65.54869,0.02,-1,0
NEPW57464,270.49908,67.3435,1.048,9,10
NEPW57465,270.49915,67.16328,1.0608,9,10
NEPW57466,270.49921,67.68853,0.4624,3,4
NEPW57467,270.49921,65.2345,0.4475,3,4
NEPW57468,270.49921,67.31223,0.3932,3,2
NEPW57469,270.49927,67.50494,0.3237,3,2
NEPW5747,267.44846,66.99429,0.8492,7,8
NEPW57470,270.4993,66.48463,0.6463,5,6
NEPW57471,270.4993,65.24764,0.3355,3,2
NEPW57472,270.4993,67.00721,0.9134,9,8
NEPW57473,270.49933,67.64024,0,-1,-2
NEPW57474,270.49942,66.14887,1.1849,11,10
NEPW57475,270.49945,66.76784,1.4947,13,14
NEPW57477,270.49954,66.66578,0.9191,9,8
NEPW57478,270.4996,66.06684,0.02,-1,0
NEPW57479,270.49963,66.00986,1.9388,19,18
NEPW5748,267.44882,66.81108,0.8322,7,8
NEPW57480,270.49966,66.47719,0.7741,7,6
NEPW57482,270.49973,66.51966,1.209,11,12
NEPW57483,270.49973,67.00704,0.7847,7,6
NEPW57485,270.49991,65.72495,0.3842,3,2
NEPW57486,270.49991,67.63706,0.5239,5,4
NEPW57487,270.49991,65.38691,2.0507,19,20
NEPW57488,270.50003,67.66261,0.3296,3,2
NEPW57489,270.50003,65.42473,0.3686,3,2
